prefecture	municipality	designation	kind	name	source_url	municipality_raw	tobunken_id	level	kana	kind1	kind2	address	date_note	organization	ref_url
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	チンダラ節(舞踊・狂言の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000113	市区町村指定	ちんだらぶし（ぶよう・きょうげんのぶ）	民俗芸能	その他（民俗芸能）	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	山崎ヌアブゼーマ(舞踊･狂言の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000114	市区町村指定	やまざきぬあぶぜーま（ぶよう・きょうげんのぶ）	民俗芸能	その他（民俗芸能）	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	真南風乙節(舞踊・狂言の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000115	市区町村指定	まふぇーらつぃぶし（ぶよう・きょうげんのぶ）	民俗芸能	その他（民俗芸能）	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	マインガニスーザー(舞踊･狂言の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000116	市区町村指定	まいんがにすーざー（ぶよう・きょうげんのぶ）	民俗芸能	その他（民俗芸能）	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	ペンガン取レ(舞踊・狂言の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000117	市区町村指定	ぺんがんとれ（ぶよう・きょうげんのぶ）	民俗芸能	その他（民俗芸能）	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	黒島口説(舞踊・狂言の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000118	市区町村指定	くろしまくどぅき（ぶよう・きょうげんのぶ）	民俗芸能	その他（民俗芸能）	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	イトハリ節(民謡の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000119	市区町村指定	いとはりぶし（みんようのぶ）	民俗芸能	音楽	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	チンダラ節(民謡の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000120	市区町村指定	ちんだらぶし（みんようのぶ）	民俗芸能	音楽	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	山崎節(民謡の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000121	市区町村指定	やまざきぶし（みんようのぶ）	民俗芸能	音楽	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	真南風乙節(民謡の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000122	市区町村指定	まふぇーらつぃぶし（みんようのぶ）	民俗芸能	音楽	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	マインガニスーザー(民謡の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000123	市区町村指定	まいんがにすーざー（みんようのぶ）	民俗芸能	音楽	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	ペンガン取レ(民謡の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000124	市区町村指定	ぺんがんとれ（みんようのぶ）	民俗芸能	音楽	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1975/11/26 町指定無形民俗文化財	無形民俗文化財	黒島口説(民謡の部)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000125	市区町村指定	くろしまくどき（みんようのぶ）	民俗芸能	音楽	竹富町字黒島	竹富町字黒島で公開	黒島民俗芸能保存会	
沖縄県	竹富町	1991/9/11 町指定無形民俗文化財	無形民俗文化財	稲まぢん節(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000126	市区町村指定	いなまじんぶし	民俗芸能	音楽	竹富町字小浜	竹富町字小浜で公開	小浜民俗芸能保存会	
沖縄県	竹富町	1991/9/11 町指定無形民俗文化財	無形民俗文化財	ダートゥダー(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000127	市区町村指定	だーとぅだー（ぶよう・みんよう）	民俗芸能	音楽	竹富町字小浜	竹富町字小浜で公開	小浜民俗芸能保存会	
沖縄県	竹富町	1973/10/5 町指定無形民俗文化財	無形民俗文化財	アカマタ節(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000128	市区町村指定	あかまたぶし（ぶよう・みんよう）	民俗芸能	音楽	竹富町字小浜	竹富町字小浜で公開	小浜民俗芸能保存会	
沖縄県	竹富町	1973/10/5 町指定無形民俗文化財	無形民俗文化財	苧引き踊(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000129	市区町村指定	ぶーぴき（ぶよう・みんよう）	民俗芸能	音楽	竹富町字小浜	竹富町字小浜で公開	小浜民俗芸能保存会	
沖縄県	竹富町	1973/10/5 町指定無形民俗文化財	無形民俗文化財	小浜節(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000130	市区町村指定	くもーぶし（ぶよう・みんよう）	民俗芸能	音楽	竹富町字小浜	竹富町字小浜で公開	小浜民俗芸能保存会	
沖縄県	竹富町	1973/10/5 町指定無形民俗文化財	無形民俗文化財	天加那志(布サラシ)(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000131	市区町村指定	てぃんがなしぃ（ぬのさらし）（ぶよう・みんよう）	民俗芸能	音楽	竹富町字小浜	竹富町字小浜で公開	小浜民俗芸能保存会	
沖縄県	竹富町	1973/10/5 町指定無形民俗文化財	無形民俗文化財	カシカケ踊(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000132	市区町村指定	かしかけおどり（ぶよう・みんよう）	民俗芸能	音楽	竹富町字小浜	竹富町字小浜で公開	小浜民俗芸能保存会	
沖縄県	竹富町	1973/10/5 町指定無形民俗文化財	無形民俗文化財	ハピラ踊(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000133	市区町村指定	はぴらおどり（ぶよう・みんよう）	民俗芸能	音楽	竹富町字小浜	竹富町字小浜で公開	小浜民俗芸能保存会	
沖縄県	竹富町	1976/12/15 町指定無形民俗文化財	無形民俗文化財	マミドー(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000134	市区町村指定	まみどー（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	天使(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000135	市区町村指定	あまんち（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	シドゥリャニ(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000136	市区町村指定	しどぅりゃに（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	タラクジ(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000137	市区町村指定	たらくじ（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	ザングルロ(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000138	市区町村指定	ざんぐるろ（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	仲筋ぬヌベマ節(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000139	市区町村指定	なかすじぬぬべまぶし（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	タノリャー(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000140	市区町村指定	たのりゃー（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	真栄節(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000141	市区町村指定	まさかいぶし（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	安里屋節(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000142	市区町村指定	あさとやぶし（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	しきた盆(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000143	市区町村指定	しきたぶん（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	鍛冶工主狂言(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000144	市区町村指定	かざぐきょんぎん（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	祝鼓舞（竹富節）(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000145	市区町村指定	たきどぅんぶし（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	ジッチュ節(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000146	市区町村指定	じっちゅぶし（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	元タラクジ(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000147	市区町村指定	むとぅたらくじ（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
沖縄県	竹富町	1973/12/5 町指定無形民俗文化財	無形民俗文化財	ササラ銭太鼓(舞踊・民謡)	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹富町	m47000148	市区町村指定	ささらじんだいく（ぶよう・みんよう）	民俗芸能	音楽	竹富町字竹富	竹富町字竹富で公開	竹富島民俗芸能保存会	
大分県	竹田市	1966/3/22 県指定無形民俗文化財	無形民俗文化財	ゆたて	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹田市	m44000001	都道府県指定	ゆたて	民俗芸能	神楽	竹田市荻町新藤	不明	荻神社ゆたて保存会	
大分県	竹田市	1966/3/22 県指定無形民俗文化財	無形民俗文化財	阿鹿野獅子	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹田市	m44000002	都道府県指定	あじかのしし	民俗芸能	風流	竹田市宮城	不明	阿鹿野獅子保存会	
大分県	竹田市	1993/3/23 県指定無形民俗文化財	無形民俗文化財	宮砥神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	竹田市	m44000017	都道府県指定	みやどかぐら	民俗芸能	神楽	竹田市次倉	不明	宮砥神楽保存会	
山梨県	笛吹市	市指定無形民俗文化財	無形民俗文化財	永井天神社の神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笛吹市	m19000142	市区町村指定	ながいてんじんじゃのかぐら	民俗芸能	神楽	笛吹市八代町永井	新暦4月第1土・日曜日に天神社で公開		
山梨県	笛吹市	県指定無形民俗文化財	無形民俗文化財	岡の式三番叟	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笛吹市	m19000144	都道府県指定	おかのしきさんばそう	民俗芸能	渡来芸・舞台芸	笛吹市八代町岡	新暦1月14日に公開		
山梨県	笛吹市	未指定無形民俗文化財	無形民俗文化財	夏目囃子	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笛吹市	m19000155	未指定	なつめばやし	民俗芸能	音楽	笛吹市御坂町夏目原	新暦4月第1日曜日または第2日曜日、9月26日に公開		
山梨県	笛吹市	未指定無形民俗文化財	無形民俗文化財	熊野堂囃子	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笛吹市	m19000184	未指定	くまんどばやし	民俗芸能	音楽	笛吹市春日居町熊野堂	新暦2月27日に立川不動尊（熊野堂）で公開		
山梨県	笛吹市	未指定無形民俗文化財	無形民俗文化財	国府囃子	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笛吹市	m19000200	未指定	こおばやし	民俗芸能	音楽	笛吹市春日居町国府	新暦地区運動会、正月等に笛吹市春日居町国府地内で公開		
山梨県	笛吹市	市指定無形民俗文化財	無形民俗文化財	砂原太々神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笛吹市	m19000206	市区町村指定	すなばらだいだいかぐら	民俗芸能	神楽	笛吹市石和町砂原	不明		
山梨県	笛吹市	県指定無形民俗文化財	無形民俗文化財	山梨岡神社太々神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笛吹市	m19000216	都道府県指定	やまなしおかじんじゃだいだいかぐら	民俗芸能	神楽	笛吹市春日居町鎮目	新暦4月4・5日他に山梨岡神社例大祭は同神社、外求めに応じ奉納するときはその神社内で公開		
山梨県	笛吹市	市指定無形民俗文化財	無形民俗文化財	寺尾太太神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笛吹市	m19000224	市区町村指定	てらおだいだいかぐら	民俗芸能	神楽	笛吹市境川町寺尾	新暦4月第1日曜日に寺尾諏訪南宮大神社以外に甲府市内4ヶ所、境川町内1ヶ所で公開		
山梨県	笛吹市	市指定無形民俗文化財	無形民俗文化財	東原和歌囃子	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笛吹市	m19000326	市区町村指定	ひがしばらわかばやし	民俗芸能	音楽	笛吹市一宮町東原	新暦11月に東原公民館で公開		
山梨県	笛吹市	県指定無形民俗文化財	無形民俗文化財	二之宮美和神社の太々神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笛吹市	m19000340	都道府県指定	にのみやみわじんじゃのだいだいかぐら	民俗芸能	神楽	笛吹市御坂町二之宮	新暦4月第1土・日曜日に公開		
山梨県	笛吹市	市指定無形民俗文化財	無形民俗文化財	米倉人形芝居式三番叟	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笛吹市	m19000364	市区町村指定	よねくらにんぎょうしばいしきさんばそう	民俗芸能	渡来芸・舞台芸	笛吹市八代町米倉	新暦11月3日に鉾衝神社境内常設専用舞台で公開		
岡山県	笠岡市	1976/12/25 記録作成等の措置を講ずべき無形の民俗文化財	無形民俗文化財	ヒッタカ	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笠岡市	m33000007	国選択	ひったか	風俗慣習	娯楽・競技	笠岡市金浦	旧暦5月5日に近い土曜日に公開	ヒッタカ保存会	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=312&amp;item_id=476
岡山県	笠岡市	1976/3/27 県指定無形民俗文化財	無形民俗文化財	大島の傘踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笠岡市	m33000045	都道府県指定		民俗芸能	風流	笠岡市大島中	新暦8月14日に公開	大島傘踊保存会	
岐阜県	笠松町	1989/11/14 県指定無形民俗文化財	無形民俗文化財	円城寺の芭蕉踊	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笠松町	m21000014	都道府県指定	えんじょうじのばしょうおどり	民俗芸能	風流	笠松町円城寺	8月22日に秋葉神社で公開	円城寺芭蕉踊保存会	
岐阜県	笠松町	1995/11/21 県指定無形民俗文化財	無形民俗文化財	笠松の奴行列	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笠松町	m21000023	都道府県指定	かさまつのやっこぎょうれつ	民俗芸能	風流	笠松町常盤町	4月の第2日曜日に八幡神社と産霊神社で公開	笠松大名行列お奴保存会	
茨城県	笠間市	2008/02/26 市指定無形民俗文化財	無形民俗文化財	安居燈篭念仏	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笠間市	m08000003	市区町村指定		民俗芸能	風流	笠間市安居	不明	下安居公民館	
茨城県	笠間市	1997/01/23 市指定無形民俗文化財	無形民俗文化財	岩間囃子	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笠間市	m08000015	市区町村指定		民俗芸能	音楽	笠間市	不明	岩間囃子連合保存会	
茨城県	笠間市	1982/08/24 市指定無形民俗文化財	無形民俗文化財	四十八灯篭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	笠間市	m08000057	市区町村指定		風俗慣習	祭礼（信仰）	笠間市箱田字土当地区	不明	岡野家１６戸	
長野県	筑北村	1990/02/19 県指定無形民俗文化財	無形民俗文化財	刈谷沢神明宮作始め神事	https://mukeinet.tobunken.go.jp/index.php?gid=10027	筑北村	m20000131	都道府県指定	かりやさわしんめいぐうさくはじめしんじ	民俗芸能	田楽	筑北村坂北刈谷沢	不明	刈谷沢神明宮作始め神事保存会	
福岡県	筑後市	1996/07/03 県指定無形民俗文化財	無形民俗文化財	久富の盆綱曳き行事	https://mukeinet.tobunken.go.jp/index.php?gid=10027	筑後市	m40000049	都道府県指定		風俗慣習	年中行事	筑後市久富	新暦8月14日に公開	久富観音堂盆綱曳き保存会	
福岡県	筑後市	1976/04/24 県指定無形民俗文化財	無形民俗文化財	熊野神社鬼の修正会	https://mukeinet.tobunken.go.jp/index.php?gid=10027	筑後市	m40000055	都道府県指定		風俗慣習	年中行事	筑後市熊野	新暦1月第1土曜日に公開	熊野神社鬼の修正会保存会	
福岡県	筑後市	1976/04/24 県指定無形民俗文化財	無形民俗文化財	千燈明	https://mukeinet.tobunken.go.jp/index.php?gid=10027	筑後市	m40000139	都道府県指定		風俗慣習	祭礼（信仰）	筑後市水田	新暦8月25日に公開	水田天満宮千燈明保存会	
福岡県	筑後市	1976/04/24 県指定無形民俗文化財	無形民俗文化財	稚児風流	https://mukeinet.tobunken.go.jp/index.php?gid=10027	筑後市	m40000159	都道府県指定		民俗芸能	風流	筑後市水田	新暦10月25日に公開	水田天満宮稚児風流保存会	
福岡県	筑後市	2003/06/04 市指定無形民俗文化財	無形民俗文化財	竈門神社千燈明	https://mukeinet.tobunken.go.jp/index.php?gid=10027	筑後市	m40000248	市区町村指定		風俗慣習	祭礼（信仰）	筑後市溝口	不明	竈門神社千燈明保存会	
福岡県	筑紫野市	1976/04/16 市指定無形民俗文化財	無形民俗文化財	山家岩戸神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	筑紫野市	m40000096	市区町村指定		民俗芸能	風流	筑紫野市山家	不明	山家岩戸神楽保存会	
福岡県	筑紫野市	1984/11/01 市指定無形民俗文化財	無形民俗文化財	筑紫神社粥占行事（付粥鉢１口）	https://mukeinet.tobunken.go.jp/index.php?gid=10027	筑紫野市	m40000164	市区町村指定		風俗慣習	祭礼（信仰）	筑紫野市原田	不明	（宗）筑紫神社	
長野県	箕輪町	1998/01/27 町指定無形民俗文化財	無形民俗文化財	大出上村の大文字	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箕輪町	m20000081	市区町村指定	おおいでわでむらのでえもんじ	風俗慣習	年中行事	箕輪町大出上村	新暦1月15日前後に大出上村で公開	箕輪町中箕輪大出上村	
長野県	箕輪町	1998/01/27 町指定無形民俗文化財	無形民俗文化財	北小河内漆戸の大文字	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箕輪町	m20000154	市区町村指定	きたおごちうるしどのでえもんじ	風俗慣習	年中行事	箕輪町北小河内漆戸	不明	箕輪町東箕輪北小河内漆戸	
長野県	箕輪町	2004/10/20 町指定無形民俗文化財	無形民俗文化財	中曽根の獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箕輪町	m20000344	市区町村指定	なかぞねのししまい	民俗芸能	風流	箕輪町中曽根	新暦1月第2日曜日に公開	中曽根獅子舞保存会	
長野県	箕輪町	1963/02/11 県選択無形民俗文化財	無形民俗文化財	古田人形	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箕輪町	m20000417	国選択	ふるたにんぎょう	民俗芸能	渡来芸・舞台芸	箕輪町中箕輪上古田	不明	古田人形保存会	
長野県	箕輪町	1977/05/09 町指定無形民俗文化財	無形民俗文化財	古田人形芝居	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箕輪町	m20000418	市区町村指定	ふるたにんぎょうしばい	民俗芸能	渡来芸・舞台芸	箕輪町中箕輪上古田	不明	箕輪町中箕輪上古田区	
長野県	箕輪町	1988/10/05 町指定無形民俗文化財	無形民俗文化財	箕輪南宮神社祈年祭の山車飾	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箕輪町	m20000455	市区町村指定	みのわなんぐうじんじゃきねんさいのだしかざり	風俗慣習	年中行事	箕輪町中箕輪	不明	木下区山車飾保存会	
大阪府	箕面市	2003/05/06 市選択無形民俗文化財	無形民俗文化財	白島地域の盆棚	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箕面市	m27000053	国選択	はくしまちいきのぼんだな	風俗慣習	年中行事	箕面市白島地域	不明	白島地域	
神奈川県	箱根町	未指定無形民俗文化財	無形民俗文化財	樫の木神社例祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箱根町	m14000258	未指定		風俗慣習	祭礼（信仰）	箱根町仙石原 樫の木神社	新暦1月17日と9月17日に箱根町仙石原樫の木神社で公開		
神奈川県	箱根町	未指定無形民俗文化財	無形民俗文化財	湖水祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箱根町	m14000372	未指定		風俗慣習	祭礼（信仰）	箱根町元箱根 箱根神社 芦ノ湖	新暦7月31日に箱根町元箱根箱根神社・芦ノ湖で公開		
神奈川県	箱根町	未指定無形民俗文化財	無形民俗文化財	山の神・新田神社祭典	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箱根町	m14000474	未指定		風俗慣習	祭礼（信仰）	箱根町二ノ平新田塚および二ノ平地域内	新暦5月5日に箱根町二ノ平新田塚および二ノ平地域内で公開		
神奈川県	箱根町	未指定無形民俗文化財	無形民俗文化財	山崎子供ばやし	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箱根町	m14000492	未指定		民俗芸能	音楽	箱根町湯本山崎地区	新暦5月4日・8月第4日曜日に白山神社地区内で公開	山崎子供ばやし	
神奈川県	箱根町	未指定無形民俗文化財	無形民俗文化財	仙石原子供ばやし	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箱根町	m14000731	未指定		民俗芸能	音楽	箱根町仙石原	新暦3月27日に諏訪神社で公開、5月5日に金時神社で公開、7月15日に諏訪神社で公開	仙石原子供ばやし保存会	
神奈川県	箱根町	未指定無形民俗文化財	無形民俗文化財	大涌谷延命地蔵尊祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箱根町	m14000828	未指定		風俗慣習	祭礼（信仰）	箱根町仙石原 地蔵尊境内と大涌谷観光センター	新暦7月24日に箱根町仙石原地蔵尊境内と大涌谷観光センターで公開		
神奈川県	箱根町	未指定無形民俗文化財	無形民俗文化財	天王祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箱根町	m14000919	未指定		風俗慣習	祭礼（信仰）	箱根町仙石原 諏訪神社 仙石原知内各所	新暦7月の第3日曜日に箱根町仙石原諏訪神社・仙石原知内各所で公開		
神奈川県	箱根町	未指定無形民俗文化財	無形民俗文化財	湯本の熊野神社例祭	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箱根町	m14000951	未指定		風俗慣習	祭礼（信仰）	箱根町湯本 熊野神社	新暦9月9日に箱根町湯本・熊野神社で公開		
神奈川県	箱根町	1974/12/04 記録作成等の措置を講ずべき無形の民俗文化財	無形民俗文化財	箱根の湯立獅子舞	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箱根町	m14001035	国選択	はこねのゆたてししまい	民俗芸能	神楽	箱根町宮城野,仙石原	[宮城野]新暦7月15日に諏訪神社（天王祭）で公開、新暦8月14日に宮城野地区内で公開、[仙石原]新暦3月27日に諏訪神社（祭礼）で公開、新暦5月5日に金時神社（金時祭）で公開、新暦7月第3日曜日に諏訪神社で公開	箱根湯立獅子舞保存会 宮城野獅子舞保存会，仙石原神楽保存会	http://www.bunka.go.jp/bsys/maindetails.asp?register_id=312&item_id=301
神奈川県	箱根町	未指定無形民俗文化財	無形民俗文化財	箱根宮城野ばやし	https://mukeinet.tobunken.go.jp/index.php?gid=10027	箱根町	m14001036	未指定		民俗芸能	音楽	箱根町宮城野	新暦4月第2土、日曜日に地区内（諏訪神社祭礼に合せて山車巡行）で公開、8月15日に地区内（夏祭り）で公開	箱根宮城野ばやし保存会	
福岡県	築上町	1997/12/01 町指定無形民俗文化財	無形民俗文化財	安武楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	築上町	m40000011	市区町村指定		民俗芸能	風流	築上町安武	不明	満田神社	
福岡県	築上町	1976/04/24 県指定無形民俗文化財	無形民俗文化財	円座餅搗行事	https://mukeinet.tobunken.go.jp/index.php?gid=10027	築上町	m40000023	都道府県指定		風俗慣習	年中行事	築上町下香楽	新暦12月第1日曜日に公開	下香楽自治会	
福岡県	築上町	2000/12/01 町指定無形民俗文化財	無形民俗文化財	岩丸神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	築上町	m40000041	市区町村指定		民俗芸能	神楽	築上町岩丸	不明	岩丸神楽講	
福岡県	築上町	1994/08/01 町指定無形民俗文化財	無形民俗文化財	岩戸楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	築上町	m40000042	市区町村指定		民俗芸能	神楽	築上町伝法寺	不明	岩戸見神社岩戸楽岩戸神楽伝法寺保存会	
福岡県	築上町	1997/12/01 町指定無形民俗文化財	無形民俗文化財	岩戸神楽	https://mukeinet.tobunken.go.jp/index.php?gid=10027	築上町	m40000044	市区町村指定		民俗芸能	神楽	築上町伝法寺	不明	岩戸見神社岩戸楽岩戸神楽伝法寺保存会	
