code	prefecture	municipality	type	pref_kana	muni_kana	pref_romaji	muni_romaji
011002	北海道	札幌市	市	ホッカイドウ	サッポロシ	hokkai	sapporo
012025	北海道	函館市	市	ホッカイドウ	ハコダテシ	hokkai	hakodate
012033	北海道	小樽市	市	ホッカイドウ	オタルシ	hokkai	otaru
012041	北海道	旭川市	市	ホッカイドウ	アサヒカワシ	hokkai	asahikawa
012050	北海道	室蘭市	市	ホッカイドウ	ムロランシ	hokkai	muroran
012068	北海道	釧路市	市	ホッカイドウ	クシロシ	hokkai	kushiro
012076	北海道	帯広市	市	ホッカイドウ	オビヒロシ	hokkai	obihiro
012084	北海道	北見市	市	ホッカイドウ	キタミシ	hokkai	kitami
012092	北海道	夕張市	市	ホッカイドウ	ユウバリシ	hokkai	yuubari
012106	北海道	岩見沢市	市	ホッカイドウ	イワミザワシ	hokkai	iwamizawa
012114	北海道	網走市	市	ホッカイドウ	アバシリシ	hokkai	abashiri
012122	北海道	留萌市	市	ホッカイドウ	ルモイシ	hokkai	rumoi
012131	北海道	苫小牧市	市	ホッカイドウ	トマコマイシ	hokkai	tomakomai
012149	北海道	稚内市	市	ホッカイドウ	ワッカナイシ	hokkai	wakkanai
012157	北海道	美唄市	市	ホッカイドウ	ビバイシ	hokkai	bibai
012165	北海道	芦別市	市	ホッカイドウ	アシベツシ	hokkai	ashibetsu
012173	北海道	江別市	市	ホッカイドウ	エベツシ	hokkai	ebetsu
012181	北海道	赤平市	市	ホッカイドウ	アカビラシ	hokkai	akabira
012190	北海道	紋別市	市	ホッカイドウ	モンベツシ	hokkai	mombetsu
012203	北海道	士別市	市	ホッカイドウ	シベツシ	hokkai	shibetsu
012211	北海道	名寄市	市	ホッカイドウ	ナヨロシ	hokkai	nayoro
012220	北海道	三笠市	市	ホッカイドウ	ミカサシ	hokkai	mikasa
012238	北海道	根室市	市	ホッカイドウ	ネムロシ	hokkai	nemuro
012246	北海道	千歳市	市	ホッカイドウ	チトセシ	hokkai	chitose
012254	北海道	滝川市	市	ホッカイドウ	タキカワシ	hokkai	takikawa
012262	北海道	砂川市	市	ホッカイドウ	スナガワシ	hokkai	sunagawa
012271	北海道	歌志内市	市	ホッカイドウ	ウタシナイシ	hokkai	utashinai
012289	北海道	深川市	市	ホッカイドウ	フカガワシ	hokkai	fukagawa
012297	北海道	富良野市	市	ホッカイドウ	フラノシ	hokkai	furano
012301	北海道	登別市	市	ホッカイドウ	ノボリベツシ	hokkai	noboribetsu
012319	北海道	恵庭市	市	ホッカイドウ	エニワシ	hokkai	eniwa
012335	北海道	伊達市	市	ホッカイドウ	ダテシ	hokkai	date
012343	北海道	北広島市	市	ホッカイドウ	キタヒロシマシ	hokkai	kitahiroshima
012351	北海道	石狩市	市	ホッカイドウ	イシカリシ	hokkai	ishikari
012360	北海道	北斗市	市	ホッカイドウ	ホクトシ	hokkai	hokuto
013030	北海道	当別町	町	ホッカイドウ	トウベツチョウ	hokkai	tobetsu
013048	北海道	新篠津村	村	ホッカイドウ	シンシノツムラ	hokkai	shinshinotsu
013315	北海道	松前町	町	ホッカイドウ	マツマエチョウ	hokkai	matsumae
013323	北海道	福島町	町	ホッカイドウ	フクシマチョウ	hokkai	fukushima
013331	北海道	知内町	町	ホッカイドウ	シリウチチョウ	hokkai	shiriuchi
013340	北海道	木古内町	町	ホッカイドウ	キコナイチョウ	hokkai	kikonai
013374	北海道	七飯町	町	ホッカイドウ	ナナエチョウ	hokkai	nanae
013439	北海道	鹿部町	町	ホッカイドウ	シカベチョウ	hokkai	shikabe
013455	北海道	森町	町	ホッカイドウ	モリマチ	hokkai	mori
013463	北海道	八雲町	町	ホッカイドウ	ヤクモチョウ	hokkai	yakumo
013471	北海道	長万部町	町	ホッカイドウ	オシャマンベチョウ	hokkai	oshamambe
013617	北海道	江差町	町	ホッカイドウ	エサシチョウ	hokkai	esashi
013625	北海道	上ノ国町	町	ホッカイドウ	カミノクニチョウ	hokkai	kaminokuni
013633	北海道	厚沢部町	町	ホッカイドウ	アッサブチョウ	hokkai	assabu
013641	北海道	乙部町	町	ホッカイドウ	オトベチョウ	hokkai	otobe
013676	北海道	奥尻町	町	ホッカイドウ	オクシリチョウ	hokkai	okushiri
013706	北海道	今金町	町	ホッカイドウ	イマカネチョウ	hokkai	imakane
013714	北海道	せたな町	町	ホッカイドウ	セタナチョウ	hokkai	setana
013919	北海道	島牧村	村	ホッカイドウ	シママキムラ	hokkai	shimamaki
013927	北海道	寿都町	町	ホッカイドウ	スッツチョウ	hokkai	suttsu
013935	北海道	黒松内町	町	ホッカイドウ	クロマツナイチョウ	hokkai	kuromatsunai
013943	北海道	蘭越町	町	ホッカイドウ	ランコシチョウ	hokkai	rankoshi
013951	北海道	ニセコ町	町	ホッカイドウ	ニセコチョウ	hokkai	niseko
013960	北海道	真狩村	村	ホッカイドウ	マッカリムラ	hokkai	makkari
013978	北海道	留寿都村	村	ホッカイドウ	ルスツムラ	hokkai	rusutsu
013986	北海道	喜茂別町	町	ホッカイドウ	キモベツチョウ	hokkai	kimobetsu
013994	北海道	京極町	町	ホッカイドウ	キョウゴクチョウ	hokkai	kyogoku
014001	北海道	倶知安町	町	ホッカイドウ	クッチャンチョウ	hokkai	kutchan
014010	北海道	共和町	町	ホッカイドウ	キョウワチョウ	hokkai	kyowa
014028	北海道	岩内町	町	ホッカイドウ	イワナイチョウ	hokkai	iwanai
014036	北海道	泊村	村	ホッカイドウ	トマリムラ	hokkai	tomari
014044	北海道	神恵内村	村	ホッカイドウ	カモエナイムラ	hokkai	kamoenai
014052	北海道	積丹町	町	ホッカイドウ	シャコタンチョウ	hokkai	shakotan
014061	北海道	古平町	町	ホッカイドウ	フルビラチョウ	hokkai	furubira
014079	北海道	仁木町	町	ホッカイドウ	ニキチョウ	hokkai	niki
014087	北海道	余市町	町	ホッカイドウ	ヨイチチョウ	hokkai	yoichi
014095	北海道	赤井川村	村	ホッカイドウ	アカイガワムラ	hokkai	akaigawa
014231	北海道	南幌町	町	ホッカイドウ	ナンポロチョウ	hokkai	namporo
014249	北海道	奈井江町	町	ホッカイドウ	ナイエチョウ	hokkai	naie
014257	北海道	上砂川町	町	ホッカイドウ	カミスナガワチョウ	hokkai	kamisunagawa
014273	北海道	由仁町	町	ホッカイドウ	ユニチョウ	hokkai	yuni
014281	北海道	長沼町	町	ホッカイドウ	ナガヌマチョウ	hokkai	naganuma
014290	北海道	栗山町	町	ホッカイドウ	クリヤマチョウ	hokkai	kuriyama
014303	北海道	月形町	町	ホッカイドウ	ツキガタチョウ	hokkai	tsukigata
014311	北海道	浦臼町	町	ホッカイドウ	ウラウスチョウ	hokkai	urausu
014320	北海道	新十津川町	町	ホッカイドウ	シントツカワチョウ	hokkai	shintotsukawa
014338	北海道	妹背牛町	町	ホッカイドウ	モセウシチョウ	hokkai	moseushi
014346	北海道	秩父別町	町	ホッカイドウ	チップベツチョウ	hokkai	chippubetsu
014362	北海道	雨竜町	町	ホッカイドウ	ウリュウチョウ	hokkai	uryu
014371	北海道	北竜町	町	ホッカイドウ	ホクリュウチョウ	hokkai	hokuryu
014389	北海道	沼田町	町	ホッカイドウ	ヌマタチョウ	hokkai	numata
014524	北海道	鷹栖町	町	ホッカイドウ	タカスチョウ	hokkai	takasu
014532	北海道	東神楽町	町	ホッカイドウ	ヒガシカグラチョウ	hokkai	higashikagura
014541	北海道	当麻町	町	ホッカイドウ	トウマチョウ	hokkai	toma
014559	北海道	比布町	町	ホッカイドウ	ピップチョウ	hokkai	pippu
014567	北海道	愛別町	町	ホッカイドウ	アイベツチョウ	hokkai	aibetsu
014575	北海道	上川町	町	ホッカイドウ	カミカワチョウ	hokkai	kamikawa
014583	北海道	東川町	町	ホッカイドウ	ヒガシカワチョウ	hokkai	higashikawa
014591	北海道	美瑛町	町	ホッカイドウ	ビエイチョウ	hokkai	biei
014605	北海道	上富良野町	町	ホッカイドウ	カミフラノチョウ	hokkai	kamifurano
014613	北海道	中富良野町	町	ホッカイドウ	ナカフラノチョウ	hokkai	nakafurano
014621	北海道	南富良野町	町	ホッカイドウ	ミナミフラノチョウ	hokkai	minamifurano
014630	北海道	占冠村	村	ホッカイドウ	シムカップムラ	hokkai	shimukappu
014648	北海道	和寒町	町	ホッカイドウ	ワッサムチョウ	hokkai	wassamu
014656	北海道	剣淵町	町	ホッカイドウ	ケンブチチョウ	hokkai	kembuchi
014681	北海道	下川町	町	ホッカイドウ	シモカワチョウ	hokkai	shimokawa
014699	北海道	美深町	町	ホッカイドウ	ビフカチョウ	hokkai	bifuka
014702	北海道	音威子府村	村	ホッカイドウ	オトイネップムラ	hokkai	otoineppu
014711	北海道	中川町	町	ホッカイドウ	ナカガワチョウ	hokkai	nakagawa
014729	北海道	幌加内町	町	ホッカイドウ	ホロカナイチョウ	hokkai	horokanai
014818	北海道	増毛町	町	ホッカイドウ	マシケチョウ	hokkai	mashike
014826	北海道	小平町	町	ホッカイドウ	オビラチョウ	hokkai	obira
014834	北海道	苫前町	町	ホッカイドウ	トママエチョウ	hokkai	tomamae
014842	北海道	羽幌町	町	ホッカイドウ	ハボロチョウ	hokkai	haboro
014851	北海道	初山別村	村	ホッカイドウ	ショサンベツムラ	hokkai	shosambetsu
014869	北海道	遠別町	町	ホッカイドウ	エンベツチョウ	hokkai	embetsu
014877	北海道	天塩町	町	ホッカイドウ	テシオチョウ	hokkai	teshio
015113	北海道	猿払村	村	ホッカイドウ	サルフツムラ	hokkai	sarufutsu
015121	北海道	浜頓別町	町	ホッカイドウ	ハマトンベツチョウ	hokkai	hamatombetsu
015130	北海道	中頓別町	町	ホッカイドウ	ナカトンベツチョウ	hokkai	nakatombetsu
015148	北海道	枝幸町	町	ホッカイドウ	エサシチョウ	hokkai	esashi
015164	北海道	豊富町	町	ホッカイドウ	トヨトミチョウ	hokkai	toyotomi
015172	北海道	礼文町	町	ホッカイドウ	レブンチョウ	hokkai	rebun
015181	北海道	利尻町	町	ホッカイドウ	リシリチョウ	hokkai	rishiri
015199	北海道	利尻富士町	町	ホッカイドウ	リシリフジチョウ	hokkai	rishirifuji
015202	北海道	幌延町	町	ホッカイドウ	ホロノベチョウ	hokkai	horonobe
015431	北海道	美幌町	町	ホッカイドウ	ビホロチョウ	hokkai	bihoro
015440	北海道	津別町	町	ホッカイドウ	ツベツチョウ	hokkai	tsubetsu
015458	北海道	斜里町	町	ホッカイドウ	シャリチョウ	hokkai	shari
015466	北海道	清里町	町	ホッカイドウ	キヨサトチョウ	hokkai	kiyosato
015474	北海道	小清水町	町	ホッカイドウ	コシミズチョウ	hokkai	koshimizu
015491	北海道	訓子府町	町	ホッカイドウ	クンネップチョウ	hokkai	kunneppu
015504	北海道	置戸町	町	ホッカイドウ	オケトチョウ	hokkai	oketo
015521	北海道	佐呂間町	町	ホッカイドウ	サロマチョウ	hokkai	saroma
015555	北海道	遠軽町	町	ホッカイドウ	エンガルチョウ	hokkai	engaru
015598	北海道	湧別町	町	ホッカイドウ	ユウベツチョウ	hokkai	yuubetsu
015601	北海道	滝上町	町	ホッカイドウ	タキノウエチョウ	hokkai	takinoe
015610	北海道	興部町	町	ホッカイドウ	オコッペチョウ	hokkai	okoppe
015628	北海道	西興部村	村	ホッカイドウ	ニシオコッペムラ	hokkai	nishiokoppe
015636	北海道	雄武町	町	ホッカイドウ	オウムチョウ	hokkai	omu
015644	北海道	大空町	町	ホッカイドウ	オオゾラチョウ	hokkai	ozora
015717	北海道	豊浦町	町	ホッカイドウ	トヨウラチョウ	hokkai	toyora
015750	北海道	壮瞥町	町	ホッカイドウ	ソウベツチョウ	hokkai	sobetsu
015784	北海道	白老町	町	ホッカイドウ	シラオイチョウ	hokkai	shiraoi
015814	北海道	厚真町	町	ホッカイドウ	アツマチョウ	hokkai	atsuma
015849	北海道	洞爺湖町	町	ホッカイドウ	トウヤコチョウ	hokkai	toyako
015857	北海道	安平町	町	ホッカイドウ	アビラチョウ	hokkai	abira
015865	北海道	むかわ町	町	ホッカイドウ	ムカワチョウ	hokkai	mukawa
016012	北海道	日高町	町	ホッカイドウ	ヒダカチョウ	hokkai	hidaka
016021	北海道	平取町	町	ホッカイドウ	ビラトリチョウ	hokkai	biratori
016047	北海道	新冠町	町	ホッカイドウ	ニイカップチョウ	hokkai	niikappu
016071	北海道	浦河町	町	ホッカイドウ	ウラカワチョウ	hokkai	urakawa
016080	北海道	様似町	町	ホッカイドウ	サマニチョウ	hokkai	samani
016098	北海道	えりも町	町	ホッカイドウ	エリモチョウ	hokkai	erimo
016101	北海道	新ひだか町	町	ホッカイドウ	シンヒダカチョウ	hokkai	shinhidaka
016314	北海道	音更町	町	ホッカイドウ	オトフケチョウ	hokkai	otofuke
016322	北海道	士幌町	町	ホッカイドウ	シホロチョウ	hokkai	shihoro
016331	北海道	上士幌町	町	ホッカイドウ	カミシホロチョウ	hokkai	kamishihoro
016349	北海道	鹿追町	町	ホッカイドウ	シカオイチョウ	hokkai	shikaoi
016357	北海道	新得町	町	ホッカイドウ	シントクチョウ	hokkai	shintoku
016365	北海道	清水町	町	ホッカイドウ	シミズチョウ	hokkai	shimizu
016373	北海道	芽室町	町	ホッカイドウ	メムロチョウ	hokkai	memuro
016381	北海道	中札内村	村	ホッカイドウ	ナカサツナイムラ	hokkai	nakasatsunai
016390	北海道	更別村	村	ホッカイドウ	サラベツムラ	hokkai	sarabetsu
016411	北海道	大樹町	町	ホッカイドウ	タイキチョウ	hokkai	taiki
016420	北海道	広尾町	町	ホッカイドウ	ヒロオチョウ	hokkai	hiroo
016438	北海道	幕別町	町	ホッカイドウ	マクベツチョウ	hokkai	makubetsu
016446	北海道	池田町	町	ホッカイドウ	イケダチョウ	hokkai	ikeda
016454	北海道	豊頃町	町	ホッカイドウ	トヨコロチョウ	hokkai	toyokoro
016462	北海道	本別町	町	ホッカイドウ	ホンベツチョウ	hokkai	hombetsu
016471	北海道	足寄町	町	ホッカイドウ	アショロチョウ	hokkai	ashoro
016489	北海道	陸別町	町	ホッカイドウ	リクベツチョウ	hokkai	rikubetsu
016497	北海道	浦幌町	町	ホッカイドウ	ウラホロチョウ	hokkai	urahoro
016616	北海道	釧路町	町	ホッカイドウ	クシロチョウ	hokkai	kushiro
016624	北海道	厚岸町	町	ホッカイドウ	アッケシチョウ	hokkai	akkeshi
016632	北海道	浜中町	町	ホッカイドウ	ハマナカチョウ	hokkai	hamanaka
016641	北海道	標茶町	町	ホッカイドウ	シベチャチョウ	hokkai	shibecha
016659	北海道	弟子屈町	町	ホッカイドウ	テシカガチョウ	hokkai	teshikaga
016675	北海道	鶴居村	村	ホッカイドウ	ツルイムラ	hokkai	tsurui
016683	北海道	白糠町	町	ホッカイドウ	シラヌカチョウ	hokkai	shiranuka
016918	北海道	別海町	町	ホッカイドウ	ベツカイチョウ	hokkai	betsukai
016926	北海道	中標津町	町	ホッカイドウ	ナカシベツチョウ	hokkai	nakashibetsu
016934	北海道	標津町	町	ホッカイドウ	シベツチョウ	hokkai	shibetsu
016942	北海道	羅臼町	町	ホッカイドウ	ラウスチョウ	hokkai	rausu
016951	北海道	色丹村シコタンムラ	?	ホッカイドウ	シコタンムラ	hokkai	shikotan
016969	北海道	泊村トマリムラ	?	ホッカイドウ	トマリムラ	hokkai	tomari
016977	北海道	留夜別村	村	ホッカイドウ	ルヤベツムラ	hokkai	ruyabetsu
016985	北海道	留別村	村	ホッカイドウ	ルベツムラ	hokkai	rubetsu
016993	北海道	紗那村	村	ホッカイドウ	シャナムラ	hokkai	shana
017001	北海道	蘂取村	村	ホッカイドウ	シベトロムラ	hokkai	shibetoro
022012	青森県	青森市	市	アオモリケン	アオモリシ	aomori	aomori
022021	青森県	弘前市	市	アオモリケン	ヒロサキシ	aomori	hirosaki
022039	青森県	八戸市	市	アオモリケン	ハチノヘシ	aomori	hachinohe
022047	青森県	黒石市	市	アオモリケン	クロイシシ	aomori	kuroishi
022055	青森県	五所川原市	市	アオモリケン	ゴショガワラシ	aomori	goshogawara
022063	青森県	十和田市	市	アオモリケン	トワダシ	aomori	towada
022071	青森県	三沢市	市	アオモリケン	ミサワシ	aomori	misawa
022080	青森県	むつ市	市	アオモリケン	ムツシ	aomori	mutsu
022098	青森県	つがる市	市	アオモリケン	ツガルシ	aomori	tsugaru
022101	青森県	平川市	市	アオモリケン	ヒラカワシ	aomori	hirakawa
023019	青森県	平内町	町	アオモリケン	ヒラナイマチ	aomori	hiranai
023035	青森県	今別町	町	アオモリケン	イマベツマチ	aomori	imabetsu
023043	青森県	蓬田村	村	アオモリケン	ヨモギタムラ	aomori	yomogita
023078	青森県	外ヶ浜町	町	アオモリケン	ソトガハママチ	aomori	sotogahama
023213	青森県	鰺ヶ沢町	町	アオモリケン	アジガサワマチ	aomori	ajigasawa
023230	青森県	深浦町	町	アオモリケン	フカウラマチ	aomori	fukaura
023434	青森県	西目屋村	村	アオモリケン	ニシメヤムラ	aomori	nishimeya
023612	青森県	藤崎町	町	アオモリケン	フジサキマチ	aomori	fujisaki
023621	青森県	大鰐町	町	アオモリケン	オオワニマチ	aomori	owani
023671	青森県	田舎館村	村	アオモリケン	イナカダテムラ	aomori	inakadate
023817	青森県	板柳町	町	アオモリケン	イタヤナギマチ	aomori	itayanagi
023841	青森県	鶴田町	町	アオモリケン	ツルタマチ	aomori	tsuruta
023876	青森県	中泊町	町	アオモリケン	ナカドマリマチ	aomori	nakadomari
024015	青森県	野辺地町	町	アオモリケン	ノヘジマチ	aomori	noheji
024023	青森県	七戸町	町	アオモリケン	シチノヘマチ	aomori	shichinohe
024058	青森県	六戸町	町	アオモリケン	ロクノヘマチ	aomori	rokunohe
024066	青森県	横浜町	町	アオモリケン	ヨコハママチ	aomori	yokohama
024082	青森県	東北町	町	アオモリケン	トウホクマチ	aomori	tohoku
024112	青森県	六ヶ所村	村	アオモリケン	ロッカショムラ	aomori	rokkasho
024121	青森県	おいらせ町	町	アオモリケン	オイラセチョウ	aomori	oirase
024236	青森県	大間町	町	アオモリケン	オオママチ	aomori	oma
024244	青森県	東通村	村	アオモリケン	ヒガシドオリムラ	aomori	higashidoori
024252	青森県	風間浦村	村	アオモリケン	カザマウラムラ	aomori	kazamaura
024261	青森県	佐井村	村	アオモリケン	サイムラ	aomori	sai
024414	青森県	三戸町	町	アオモリケン	サンノヘマチ	aomori	sannohe
024422	青森県	五戸町	町	アオモリケン	ゴノヘマチ	aomori	gonohe
024431	青森県	田子町	町	アオモリケン	タッコマチ	aomori	takko
024457	青森県	南部町	町	アオモリケン	ナンブチョウ	aomori	nambu
024465	青森県	階上町	町	アオモリケン	ハシカミチョウ	aomori	hashikami
024503	青森県	新郷村	村	アオモリケン	シンゴウムラ	aomori	shingo
032018	岩手県	盛岡市	市	イワテケン	モリオカシ	iwate	morioka
032026	岩手県	宮古市	市	イワテケン	ミヤコシ	iwate	miyako
032034	岩手県	大船渡市	市	イワテケン	オオフナトシ	iwate	ofunato
032051	岩手県	花巻市	市	イワテケン	ハナマキシ	iwate	hanamaki
032069	岩手県	北上市	市	イワテケン	キタカミシ	iwate	kitakami
032077	岩手県	久慈市	市	イワテケン	クジシ	iwate	kuji
032085	岩手県	遠野市	市	イワテケン	トオノシ	iwate	toono
032093	岩手県	一関市	市	イワテケン	イチノセキシ	iwate	ichinoseki
032107	岩手県	陸前高田市	市	イワテケン	リクゼンタカタシ	iwate	rikuzentakata
032115	岩手県	釜石市	市	イワテケン	カマイシシ	iwate	kamaishi
032131	岩手県	二戸市	市	イワテケン	ニノヘシ	iwate	ninohe
032140	岩手県	八幡平市	市	イワテケン	ハチマンタイシ	iwate	hachimantai
032158	岩手県	奥州市	市	イワテケン	オウシュウシ	iwate	oshu
032166	岩手県	滝沢市シ	?	イワテケン	タキザワシ	iwate	takizawa
033014	岩手県	雫石町	町	イワテケン	シズクイシチョウ	iwate	shizukuishi
033022	岩手県	葛巻町	町	イワテケン	クズマキマチ	iwate	kuzumaki
033031	岩手県	岩手町	町	イワテケン	イワテマチ	iwate	iwate
033219	岩手県	紫波町	町	イワテケン	シワチョウ	iwate	shiwa
033227	岩手県	矢巾町	町	イワテケン	ヤハバチョウ	iwate	yahaba
033669	岩手県	西和賀町	町	イワテケン	ニシワガマチ	iwate	nishiwaga
033812	岩手県	金ケ崎町	町	イワテケン	カネガサキチョウ	iwate	kanegasaki
034029	岩手県	平泉町	町	イワテケン	ヒライズミチョウ	iwate	hiraizumi
034410	岩手県	住田町	町	イワテケン	スミタチョウ	iwate	sumita
034614	岩手県	大槌町	町	イワテケン	オオツチチョウ	iwate	otsuchi
034827	岩手県	山田町	町	イワテケン	ヤマダマチ	iwate	yamada
034835	岩手県	岩泉町	町	イワテケン	イワイズミチョウ	iwate	iwaizumi
034843	岩手県	田野畑村	村	イワテケン	タノハタムラ	iwate	tanohata
034851	岩手県	普代村	村	イワテケン	フダイムラ	iwate	fudai
035017	岩手県	軽米町	町	イワテケン	カルマイマチ	iwate	karumai
035033	岩手県	野田村	村	イワテケン	ノダムラ	iwate	noda
035068	岩手県	九戸村	村	イワテケン	クノヘムラ	iwate	kunohe
035076	岩手県	洋野町	町	イワテケン	ヒロノチョウ	iwate	hirono
035246	岩手県	一戸町	町	イワテケン	イチノヘマチ	iwate	ichinohe
041009	宮城県	仙台市	市	ミヤギケン	センダイシ	miyagi	sendai
042021	宮城県	石巻市	市	ミヤギケン	イシノマキシ	miyagi	ishinomaki
042030	宮城県	塩竈市	市	ミヤギケン	シオガマシ	miyagi	shiogama
042056	宮城県	気仙沼市	市	ミヤギケン	ケセンヌマシ	miyagi	kesennuma
042064	宮城県	白石市	市	ミヤギケン	シロイシシ	miyagi	shiroishi
042072	宮城県	名取市	市	ミヤギケン	ナトリシ	miyagi	natori
042081	宮城県	角田市	市	ミヤギケン	カクダシ	miyagi	kakuda
042099	宮城県	多賀城市	市	ミヤギケン	タガジョウシ	miyagi	tagajo
042111	宮城県	岩沼市	市	ミヤギケン	イワヌマシ	miyagi	iwanuma
042129	宮城県	登米市	市	ミヤギケン	トメシ	miyagi	tome
042137	宮城県	栗原市	市	ミヤギケン	クリハラシ	miyagi	kurihara
042145	宮城県	東松島市	市	ミヤギケン	ヒガシマツシマシ	miyagi	higashimatsushima
042153	宮城県	大崎市	市	ミヤギケン	オオサキシ	miyagi	osaki
042161	宮城県	富谷市シ	?	ミヤギケン	トミヤシ	miyagi	tomiya
043010	宮城県	蔵王町	町	ミヤギケン	ザオウマチ	miyagi	zao
043028	宮城県	七ヶ宿町	町	ミヤギケン	シチカシュクマチ	miyagi	shichikashuku
043214	宮城県	大河原町	町	ミヤギケン	オオガワラマチ	miyagi	ogawara
043222	宮城県	村田町	町	ミヤギケン	ムラタマチ	miyagi	murata
043231	宮城県	柴田町	町	ミヤギケン	シバタマチ	miyagi	shibata
043249	宮城県	川崎町	町	ミヤギケン	カワサキマチ	miyagi	kawasaki
043419	宮城県	丸森町	町	ミヤギケン	マルモリマチ	miyagi	marumori
043613	宮城県	亘理町	町	ミヤギケン	ワタリチョウ	miyagi	watari
043621	宮城県	山元町	町	ミヤギケン	ヤマモトチョウ	miyagi	yamamoto
044016	宮城県	松島町	町	ミヤギケン	マツシママチ	miyagi	matsushima
044041	宮城県	七ヶ浜町	町	ミヤギケン	シチガハママチ	miyagi	shichigahama
044067	宮城県	利府町	町	ミヤギケン	リフチョウ	miyagi	rifu
044211	宮城県	大和町	町	ミヤギケン	タイワチョウ	miyagi	taiwa
044229	宮城県	大郷町	町	ミヤギケン	オオサトチョウ	miyagi	osato
044245	宮城県	大衡村	村	ミヤギケン	オオヒラムラ	miyagi	ohira
044440	宮城県	色麻町	町	ミヤギケン	シカマチョウ	miyagi	shikama
044458	宮城県	加美町	町	ミヤギケン	カミマチ	miyagi	kami
045012	宮城県	涌谷町	町	ミヤギケン	ワクヤチョウ	miyagi	wakuya
045055	宮城県	美里町	町	ミヤギケン	ミサトマチ	miyagi	misato
045811	宮城県	女川町	町	ミヤギケン	オナガワチョウ	miyagi	onagawa
046060	宮城県	南三陸町	町	ミヤギケン	ミナミサンリクチョウ	miyagi	minamisanriku
052019	秋田県	秋田市	市	アキタケン	アキタシ	akita	akita
052027	秋田県	能代市	市	アキタケン	ノシロシ	akita	noshiro
052035	秋田県	横手市	市	アキタケン	ヨコテシ	akita	yokote
052043	秋田県	大館市	市	アキタケン	オオダテシ	akita	odate
052060	秋田県	男鹿市	市	アキタケン	オガシ	akita	oga
052078	秋田県	湯沢市	市	アキタケン	ユザワシ	akita	yuzawa
052094	秋田県	鹿角市	市	アキタケン	カヅノシ	akita	kazuno
052108	秋田県	由利本荘市	市	アキタケン	ユリホンジョウシ	akita	yurihonjo
052116	秋田県	潟上市	市	アキタケン	カタガミシ	akita	katagami
052124	秋田県	大仙市	市	アキタケン	ダイセンシ	akita	daisen
052132	秋田県	北秋田市	市	アキタケン	キタアキタシ	akita	kitaakita
052141	秋田県	にかほ市	市	アキタケン	ニカホシ	akita	nikaho
052159	秋田県	仙北市	市	アキタケン	センボクシ	akita	semboku
053031	秋田県	小坂町	町	アキタケン	コサカマチ	akita	kosaka
053279	秋田県	上小阿仁村	村	アキタケン	カミコアニムラ	akita	kamikoani
053465	秋田県	藤里町	町	アキタケン	フジサトマチ	akita	fujisato
053481	秋田県	三種町	町	アキタケン	ミタネチョウ	akita	mitane
053490	秋田県	八峰町	町	アキタケン	ハッポウチョウ	akita	happo
053619	秋田県	五城目町	町	アキタケン	ゴジョウメマチ	akita	gojome
053635	秋田県	八郎潟町	町	アキタケン	ハチロウガタマチ	akita	hachirogata
053660	秋田県	井川町	町	アキタケン	イカワマチ	akita	ikawa
053686	秋田県	大潟村	村	アキタケン	オオガタムラ	akita	ogata
054348	秋田県	美郷町	町	アキタケン	ミサトチョウ	akita	misato
054631	秋田県	羽後町	町	アキタケン	ウゴマチ	akita	ugo
054640	秋田県	東成瀬村	村	アキタケン	ヒガシナルセムラ	akita	higashinaruse
062014	山形県	山形市	市	ヤマガタケン	ヤマガタシ	yamagata	yamagata
062022	山形県	米沢市	市	ヤマガタケン	ヨネザワシ	yamagata	yonezawa
062031	山形県	鶴岡市	市	ヤマガタケン	ツルオカシ	yamagata	tsuruoka
062049	山形県	酒田市	市	ヤマガタケン	サカタシ	yamagata	sakata
062057	山形県	新庄市	市	ヤマガタケン	シンジョウシ	yamagata	shinjo
062065	山形県	寒河江市	市	ヤマガタケン	サガエシ	yamagata	sagae
062073	山形県	上山市	市	ヤマガタケン	カミノヤマシ	yamagata	kaminoyama
062081	山形県	村山市	市	ヤマガタケン	ムラヤマシ	yamagata	murayama
062090	山形県	長井市	市	ヤマガタケン	ナガイシ	yamagata	nagai
062103	山形県	天童市	市	ヤマガタケン	テンドウシ	yamagata	tendo
062111	山形県	東根市	市	ヤマガタケン	ヒガシネシ	yamagata	higashine
062120	山形県	尾花沢市	市	ヤマガタケン	オバナザワシ	yamagata	obanazawa
062138	山形県	南陽市	市	ヤマガタケン	ナンヨウシ	yamagata	nanyo
063011	山形県	山辺町	町	ヤマガタケン	ヤマノベマチ	yamagata	yamanobe
063029	山形県	中山町	町	ヤマガタケン	ナカヤママチ	yamagata	nakayama
063215	山形県	河北町	町	ヤマガタケン	カホクチョウ	yamagata	kahoku
063223	山形県	西川町	町	ヤマガタケン	ニシカワマチ	yamagata	nishikawa
063231	山形県	朝日町	町	ヤマガタケン	アサヒマチ	yamagata	asahi
063240	山形県	大江町	町	ヤマガタケン	オオエマチ	yamagata	oe
063410	山形県	大石田町	町	ヤマガタケン	オオイシダマチ	yamagata	oishida
063614	山形県	金山町	町	ヤマガタケン	カネヤママチ	yamagata	kaneyama
063622	山形県	最上町	町	ヤマガタケン	モガミマチ	yamagata	mogami
063631	山形県	舟形町	町	ヤマガタケン	フナガタマチ	yamagata	funagata
